aa_eleicao,sq_eleicao_divulga,sg_uf,sg_ue,tp_prestador,cd_esfera_partidaria,ds_esfera_partidaria,nr_partido,sg_partido,sq_candidato,ds_cargo,nm_candidato,ds_situacao_candidatura,ds_situacao_totalizacao,vr_receita,vr_receita_rc_fundo_part,vr_receita_rc_fundo_camp,vr_receita_rc_outros,vr_receita_trf_fundo_part,vr_receita_trf_fundo_camp,vr_receita_trf_outros,dt_carga
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621491,Deputado Estadual,MARCIO CRISTIANO PRADO DE FREITAS,Apto,Não eleito,800000.0,0.0,0.0,0.0,0.0,800000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614120,Deputado Estadual,MARCO AURELIO CUNHA SANTOS,Apto,Não eleito,17638.6,0.0,0.0,0.0,0.0,17638.6,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648966,Deputado Estadual,MARCOS CÉSAR BARRIQUELLO,Apto,Suplente,90571.14,0.0,0.0,0.0,21281.58,69289.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696204,Deputado Estadual,MARCOS MACHADO MAIER,Apto,Suplente,9040.0,0.0,0.0,0.0,0.0,9040.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611281,Deputado Estadual,MARCOS ROBERTO RIBEIRO ARAUJO,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621338,Deputado Estadual,MARCUS SIQUEIRA DA CUNHA,Apto,Suplente,66400.0,0.0,0.0,0.0,0.0,66400.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601932,Deputado Estadual,MARCUS VINICIUS SOUZA GARCIA,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647184,Deputado Estadual,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Apto,Eleito por QP,330000.0,0.0,0.0,0.0,0.0,330000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647997,Deputado Estadual,MARELIZE BUENO RODRIGUES,Apto,Suplente,70000.0,0.0,0.0,0.0,0.0,70000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649816,Deputado Estadual,MARENILDA SILVA DE BORTOLI,Apto,Suplente,50500.0,0.0,0.0,0.0,0.0,50500.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605714,Deputado Estadual,MARGARET JAUQUIN ROTTMANN,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610632,Deputado Estadual,MARGARETE SIMON FERRETTI,Apto,Suplente,163484.76,0.0,0.0,0.0,3600.0,159884.76,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648955,Deputado Estadual,MARI TERESINHA LACERDA DE SOUZA,Apto,Suplente,20000.0,0.0,0.0,0.0,20000.0,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614141,Deputado Estadual,MARIA ANGELICA AZEVEDO PINHEIRO,Apto,Não eleito,12091.72,0.0,0.0,0.0,0.0,12091.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601933,Deputado Estadual,MARIA APARECIDA BRIZOLA MAYER,Apto,Suplente,197221.05,0.0,0.0,0.0,0.0,197221.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602916,Deputado Estadual,MARIA CLAIR OLIVEIRA DA SILVA,Apto,Suplente,52400.0,0.0,0.0,0.0,0.0,52400.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605702,Deputado Estadual,MARIA DELURDES PORTAL DE ALMEIDA,Apto,Não eleito,35000.0,0.0,0.0,0.0,0.0,35000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696182,Deputado Estadual,MARIA ELZIRA MARTINS NUNES FERNANDES,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621294,Deputado Estadual,MARIA FERNANDA SILVEIRA ESPINDOLA,Apto,Suplente,60000.0,0.0,0.0,0.0,0.0,60000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648954,Deputado Estadual,MARIA HELENA ALVES GOMES,Apto,Suplente,25571.14,0.0,0.0,0.0,1281.58,24289.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601652,Deputado Estadual,MARIA HELENA DA ROSA RODRIGUES,Apto,Suplente,60000.0,0.0,0.0,0.0,0.0,60000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602882,Deputado Estadual,MARIA INES MARTINS DOS SANTOS,Apto,Suplente,83000.0,0.0,0.0,0.0,0.0,83000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602892,Deputado Estadual,MARIA RITA CARDOZO DA SILVA,Apto,Suplente,73000.0,0.0,0.0,0.0,0.0,73000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647155,Deputado Estadual,MARIANA DOERNTE LESCANO,Apto,Suplente,200000.0,0.0,0.0,0.0,0.0,200000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,16,PSTU,210001606118,Deputado Estadual,MARILEI MESQUITA GONÇALVES,Apto,Não eleito,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596175,Deputado Estadual,MARILENE BAHLIS DO NASCIMENTO,Apto,Suplente,49494.86,0.0,0.0,0.0,0.0,49494.86,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596170,Deputado Estadual,MARILIA ALVES FIDELL,Apto,Suplente,129983.72,0.0,0.0,0.0,0.0,129983.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601654,Deputado Estadual,MARILICE RICARDA SILVA DE MIRANDA,Apto,Suplente,351973.19,0.0,0.0,0.0,51973.19,300000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001724080,Deputado Estadual,MARIO ANTONIO MANFRO,Apto,Suplente,102402.77,0.0,0.0,0.0,0.0,102402.77,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621492,Deputado Estadual,MARISA REGINA TABORDA SOUZA,Apto,Não eleito,170000.0,0.0,0.0,0.0,0.0,170000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696200,Deputado Estadual,MARISA SPIDO ALVES,Apto,Suplente,74440.0,0.0,0.0,0.0,0.0,74440.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605737,Deputado Estadual,MARLI APARECIDA DE OLIVEIRA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601642,Deputado Estadual,MARTIM TODESCO ADREANI,Apto,Eleito por média,75000.0,0.0,0.0,0.0,0.0,75000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620219,Deputado Estadual,MATEUS JOSE DE LIMA WESP,Apto,Suplente,310000.0,0.0,0.0,0.0,0.0,310000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621295,Deputado Estadual,MATHEUS DE DAVID LEÃO,Apto,Suplente,52000.0,0.0,0.0,0.0,0.0,52000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596192,Deputado Estadual,MATHEUS DE SOUZA ANDREIA,Apto,Suplente,131128.07,0.0,0.0,0.0,0.0,131128.07,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598529,Deputado Estadual,MATHEUS PEREIRA GOMES,Apto,Eleito por QP,612421.79,0.0,0.0,0.0,25413.92,587007.87,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601644,Deputado Estadual,MAURI LUIS MELLA,Apto,Suplente,86250.0,0.0,0.0,0.0,80000.0,6250.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596190,Deputado Estadual,MAURI SERGIO GRANDO,Apto,Suplente,131637.21,0.0,0.0,0.0,0.0,131637.21,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605738,Deputado Estadual,MAURO EMANUEL FIUZA,Apto,Não eleito,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648953,Deputado Estadual,MAURO ROBERTO PINHEIRO,Apto,Suplente,75571.14,0.0,0.0,0.0,20000.0,55571.14,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605739,Deputado Estadual,MAXIMILIANO DE LIMA,Apto,Não eleito,14640.0,0.0,0.0,0.0,0.0,14640.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596153,Deputado Estadual,MAXSOEL BASTOS DE FREITAS,Apto,Suplente,42183.45,0.0,0.0,0.0,0.0,42183.45,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601916,Deputado Estadual,MAÍRA JANSEN LESSA FRANCO,Apto,Suplente,300000.0,0.0,0.0,0.0,300000.0,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601621,Deputado Estadual,MELISSA RICCIARDI DOS SANTOS GALERY,Apto,Suplente,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605740,Deputado Estadual,MICHEL CHARÃO DA SILVA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648952,Deputado Estadual,MIGUEL CONSTANTINO ROSSO BIANCHINI,Apto,Suplente,105571.14,0.0,0.0,0.0,51281.58,54289.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647979,Deputado Estadual,MIGUEL FERNANDO DE MATTOS MEDINA JUNIOR,Apto,Suplente,160000.0,0.0,0.0,0.0,0.0,160000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610633,Deputado Estadual,MIGUEL SOLDATELLI ROSSETO,Apto,Eleito por média,259392.0,0.0,0.0,0.0,0.0,259392.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647183,Deputado Estadual,MILTON RUBENS CAETANO,Apto,Suplente,37204.42,0.0,0.0,0.0,0.0,37204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621498,Deputado Estadual,MIRIAM KATIUSCIA CENCI CANOFE,Apto,Não eleito,12000.0,0.0,0.0,0.0,0.0,12000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620196,Deputado Estadual,MIRO JESSE,Apto,Suplente,152098.62,0.0,0.0,0.0,0.0,152098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611280,Deputado Estadual,MISAEL TIAGO DA SILVA FRANCO,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649812,Deputado Estadual,MOACIR DA ROSA ALVES,Apto,Suplente,4468.0,0.0,0.0,0.0,0.0,4468.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621296,Deputado Estadual,MOISÉS PEREIRA FONTOURA,Apto,Suplente,66748.5,0.0,0.0,0.0,0.0,66748.5,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696186,Deputado Estadual,MOISÉS PERTILE,Apto,Suplente,69860.0,0.0,0.0,0.0,0.0,69860.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621297,Deputado Estadual,MURILO HENRIQUE ROBETTI MORETTO,Apto,Suplente,35000.0,0.0,0.0,0.0,0.0,35000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696177,Deputado Estadual,MÁRCIA HELENA BRASIL ALVES,Apto,Suplente,50840.0,0.0,0.0,0.0,0.0,50840.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649817,Deputado Estadual,MÁRCIO FABIANO BORGES VALLES,Apto,Suplente,9571.0,0.0,0.0,0.0,0.0,9571.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621332,Deputado Estadual,MÁRCIO FERREIRA BINS ELY,Apto,Suplente,388500.0,0.0,0.0,0.0,0.0,388500.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610634,Deputado Estadual,MÔNICA JULIANA FACIO,Apto,Suplente,262317.0,0.0,0.0,0.0,0.0,262317.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647182,Deputado Estadual,MÔNICA LEAL MARKUSONS,Apto,Suplente,217204.42,0.0,0.0,0.0,0.0,217204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620190,Deputado Estadual,NAASOM LUCIANO DA ROCHA,Apto,Suplente,380000.0,0.0,0.0,0.0,0.0,380000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696203,Deputado Estadual,NADER HASSAN AWAD,Apto,Suplente,59440.0,0.0,0.0,0.0,0.0,59440.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620207,Deputado Estadual,NADINE TAGLIARI FARIAS ANFLOR,Apto,Eleito por QP,1190588.21,0.0,0.0,0.0,0.0,1190588.21,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614121,Deputado Estadual,NALIGIA RAQUEL ROSA DA ENCARNAÇÃO ALVES,Apto,Não eleito,58239.0,0.0,0.0,0.0,0.0,58239.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647998,Deputado Estadual,NARA HELENA DAMIÃO MAKVITZ,Apto,Suplente,300000.0,0.0,0.0,0.0,0.0,300000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649775,Deputado Estadual,NARA TEREZINHA CORREA MOLLER,Apto,Suplente,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614128,Deputado Estadual,NATALINO GILMAR FERREIRA CANABARRO,Apto,Não eleito,8871.44,0.0,0.0,0.0,0.0,8871.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001604748,Deputado Estadual,NEIVA INÊS LAZZAROTTO,Apto,Suplente,126790.7,0.0,0.0,0.0,0.0,126790.7,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648951,Deputado Estadual,NEIVA TERESINHA MARQUES,Apto,Eleito por QP,504802.48,0.0,0.0,0.0,1281.58,503520.9,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,18,REDE,210001598501,Deputado Estadual,NELCIR ANDRÉ VARNIER,Apto,Suplente,15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620231,Deputado Estadual,NELSON FREITAS EGUIA,Apto,Suplente,100000.24,0.0,0.24,0.0,0.0,100000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620220,Deputado Estadual,NERI ANDRADE PEREIRA JUNIOR,Apto,Eleito por QP,240000.0,0.0,0.0,0.0,0.0,240000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649776,Deputado Estadual,NERI MAZZOCHIN,Apto,Suplente,13428.0,0.0,0.0,0.0,0.0,13428.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601934,Deputado Estadual,NHARAM VIEIRA DE CARVALHO,Apto,Suplente,19000.0,0.0,0.0,0.0,0.0,19000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648950,Deputado Estadual,NILCE BREGALDA SCHNEIDER,Apto,Suplente,54802.48,0.0,0.0,0.0,14802.48,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001731160,Deputado Estadual,NILVO ZILLI,Apto,Suplente,23021.47,0.0,0.0,0.0,23021.47,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649770,Deputado Estadual,OLTENCIR SARAIVA LEITÃO,Apto,Suplente,5285.0,0.0,0.0,0.0,0.0,5285.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649794,Deputado Estadual,ORION DE SÁ AGUIAR CHALUB,Apto,Suplente,7785.0,0.0,0.0,0.0,2500.0,5285.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601910,Deputado Estadual,ORLANDO VIEIRA FURTADO FILHO,Apto,Suplente,26121.05,0.0,0.0,0.0,0.0,26121.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649786,Deputado Estadual,OSVALDO SILVA DE OLIVEIRA,Apto,Suplente,42342.0,0.0,0.0,0.0,0.0,42342.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647999,Deputado Estadual,OTO EDUARDO ROSA AMORIM,Apto,Suplente,45000.0,0.0,0.0,0.0,0.0,45000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696175,Deputado Estadual,PABLO RAUL HERNANDEZ TORENA,Apto,Suplente,8973.0,0.0,0.0,0.0,0.0,8973.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648000,Deputado Estadual,PABLO SEBASTIAN ANDRADE DE MELO,Apto,Suplente,457730.0,0.0,0.0,0.0,0.0,457730.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596174,Deputado Estadual,PAOLA DA SILVA FOLLETTO,Apto,Suplente,52813.56,0.0,0.0,0.0,0.0,52813.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647198,Deputado Estadual,PAOLA VIEIRA EXTRAMAR,Apto,Suplente,40000.0,0.0,0.0,0.0,0.0,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602884,Deputado Estadual,PATRICIA ALMEIDA RODRIGUES,Apto,Suplente,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610635,Deputado Estadual,PATRICIA DE QUADROS BERWANGER,Apto,Suplente,46967.0,0.0,0.0,0.0,0.0,46967.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601911,Deputado Estadual,PATRICIA GONÇALVES,Apto,Suplente,82221.0,0.0,0.0,0.0,67500.0,14721.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596163,Deputado Estadual,PATRICIA PARE DA COSTA,Apto,Suplente,26152.85,0.0,0.0,0.0,0.0,26152.85,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648001,Deputado Estadual,PATRÍCIA BAZOTTI,Apto,Eleito por QP,600000.0,0.0,0.0,0.0,0.0,600000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647181,Deputado Estadual,PATRÍCIO JARDIM ANTUNES,Apto,Suplente,60000.0,0.0,0.0,0.0,30000.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696196,Deputado Estadual,PAULA CAMILA CABRAL DA FONTOU,Apto,Suplente,244633.0,0.0,0.0,0.0,0.0,244633.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648947,Deputado Estadual,PAULA CASSOL LIMA,Apto,Suplente,104802.48,0.0,0.0,0.0,0.0,104802.48,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601912,Deputado Estadual,PAULA CRISTINA NARDI,Apto,Suplente,33721.05,0.0,0.0,0.0,0.0,33721.05,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696205,Deputado Estadual,PAULO ALEXANDRE MENEZES DA SILVA,Apto,Suplente,141260.0,0.0,0.0,0.0,0.0,141260.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620226,Deputado Estadual,PAULO ANTONIO DE BRITO BECKENKAMP,Apto,Suplente,112098.62,0.0,0.0,0.0,0.0,112098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610636,Deputado Estadual,PAULO ANTÔNIO BERQUO FARIAS,Apto,Suplente,53558.67,0.0,0.0,0.0,0.0,53558.67,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611291,Deputado Estadual,PAULO CEZAR KRAMBECK,Apto,Não eleito,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614142,Deputado Estadual,PAULO DE AZEVEDO BARBOSA,Apto,Não eleito,8871.44,0.0,0.0,0.0,0.0,8871.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601656,Deputado Estadual,PAULO FIGUEIRÓ SOBRINHO,Apto,Suplente,25000.0,0.0,0.0,0.0,5000.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614122,Deputado Estadual,PAULO RICARDO COUTINHO DA SILVA,Apto,Não eleito,5951.72,0.0,0.0,0.0,0.0,5951.72,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,77,SOLIDARIEDADE,210001614129,Deputado Estadual,PAULO RICARDO DA SILVA SCHUSTER,Apto,Não eleito,12222.66,0.0,0.0,0.0,849.22,11373.44,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621499,Deputado Estadual,PAULO RICARDO DE LIMA BRANDAO,Apto,Não eleito,6000.0,0.0,0.0,0.0,0.0,6000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602911,Deputado Estadual,PAULO RICARDO PEREIRA DA SILVEIRA,Apto,Suplente,162200.0,0.0,0.0,0.0,15000.0,147200.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601628,Deputado Estadual,PAULO RICARDO QUADROS REMIÃO,Apto,Suplente,79223.19,0.0,0.0,0.0,74113.19,5110.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602912,Deputado Estadual,PAULO RICARDO SIQUEIRA PEDROSO,Apto,Suplente,220000.0,0.0,0.0,0.0,5000.0,215000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610637,Deputado Estadual,PAULO RICARDO TITO COELHO,Apto,Suplente,16166.68,0.0,0.0,0.0,0.0,16166.68,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605741,Deputado Estadual,PAULO ROBERTO DA SILVA,Apto,Não eleito,145000.0,0.0,0.0,0.0,0.0,145000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,12,PDT,210001621299,Deputado Estadual,PAULO ROBERTO SILVA,Apto,Suplente,40000.07,0.0,0.07,0.0,0.0,40000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620186,Deputado Estadual,PAULO ROGERIO MATTOS GOMES,Apto,Suplente,102098.62,0.0,0.0,0.0,0.0,102098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598530,Deputado Estadual,PAULO SÉRGIO DA SILVA,Apto,Suplente,139239.62,0.0,0.0,0.0,0.0,139239.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605704,Deputado Estadual,PAULO SÉRGIO PONS VILLAR,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
